url_origem,regra_wcag_id,titulo_erro,seletor_css,snippet_html,tag_html,severidade
https://ufal.br/perguntas-frequentes,target-size,Touch targets do not have sufficient size or spacing.,nav > ul#page-not-found-list > li > a.contenttype-folder,"<a href=""https://ufal.br/ouvidoria/perguntas-frequentes"" class=""contenttype-folder state-published"">",a,moderado
https://ufal.br/perguntas-frequentes,target-size,Touch targets do not have sufficient size or spacing.,nav > ul#page-not-found-list > li > a.contenttype-folder,"<a href=""https://ufal.br/servidor/gestao-do-conhecimento/protocolo/memorando-eletro…"" class=""contenttype-folder state-published"">",a,moderado
https://ufal.br/perguntas-frequentes,target-size,Touch targets do not have sufficient size or spacing.,nav > ul#page-not-found-list > li > a.contenttype-link,"<a href=""https://ufal.br/servidor/gestao-do-conhecimento/financeiro/pagtesouro-1/co…"" class=""contenttype-link state-published"">",a,moderado
https://ufal.br/perguntas-frequentes,target-size,Touch targets do not have sufficient size or spacing.,nav > ul#page-not-found-list > li > a.contenttype-document,"<a href=""https://ufal.br/estudante/assistencia-estudantil/publicacoes/pagamento-de-…"" class=""contenttype-document state-published"">",a,moderado
https://ufal.br/perguntas-frequentes,target-size,Touch targets do not have sufficient size or spacing.,nav > ul#page-not-found-list > li > a.contenttype-document,"<a href=""https://ufal.br/estudante/graduacao/duvidas-frequentes-faq/docentes/pergun…"" class=""contenttype-document state-published"">",a,moderado
https://ufal.br/perguntas-frequentes,target-size,Touch targets do not have sufficient size or spacing.,nav > ul#page-not-found-list > li > a.contenttype-file,"<a href=""https://ufal.br/servidor/documentos/formularios/auxilio/faq-assistencias-a…"" class=""contenttype-file state-"">",a,moderado
https://ufal.br/perguntas-frequentes,target-size,Touch targets do not have sufficient size or spacing.,nav > ul#page-not-found-list > li > a.contenttype-file,"<a href=""https://ufal.br/servidor/gestao-do-conhecimento/aquisicoes/copy_of_auxilio…"" class=""contenttype-file state-"">",a,moderado
https://ufal.br/perguntas-frequentes,target-size,Touch targets do not have sufficient size or spacing.,nav > ul#page-not-found-list > li > a.contenttype-document,"<a href=""https://ufal.br/ouvidoria/sic-ufal"" class=""contenttype-document state-published"">",a,moderado
https://maceio.al.gov.br,button-name,Buttons do not have an accessible name,div.row > div.col-12 > form.header-search > button,"<button type=""submit"" data-base-font=""14"" style=""font-size: 14px;"">",button,serio
https://maceio.al.gov.br,button-name,Buttons do not have an accessible name,body > button.btn-float,"<button type=""button"" class=""btn-float btn-float-adjust"" data-base-font=""14"" style=""font-size: 14px;"">",button,serio
https://maceio.al.gov.br,target-size,Touch targets do not have sufficient size or spacing.,div.mapa-list > ul > li > a,"<a href=""https://maceio.al.gov.br/prefeitura"" class="""" data-base-font=""14"" style=""font-size: 14px;"">",a,moderado
https://maceio.al.gov.br,target-size,Touch targets do not have sufficient size or spacing.,div.mapa-list > ul > li > a,"<a href=""https://maceio.al.gov.br/prefeito"" class="""" data-base-font=""14"" style=""font-size: 14px;"">",a,moderado
https://maceio.al.gov.br,target-size,Touch targets do not have sufficient size or spacing.,div.mapa-list > ul > li > a,"<a href=""https://maceio.al.gov.br/secretarias-e-orgaos"" class="""" data-base-font=""14"" style=""font-size: 14px;"">",a,moderado
https://maceio.al.gov.br,target-size,Touch targets do not have sufficient size or spacing.,div.mapa-list > ul > li > a,"<a href=""https://maceio.al.gov.br/feriados-municipais"" class="""" data-base-font=""14"" style=""font-size: 14px;"">",a,moderado
https://maceio.al.gov.br,target-size,Touch targets do not have sufficient size or spacing.,div.mapa-list > ul > li > a,"<a href=""http://www.diariomunicipal.com.br/maceio/"" class="""" target=""_blank"" rel=""noopener"" data-base-font=""14"" style=""font-size: 14px;"">",a,moderado
https://maceio.al.gov.br,target-size,Touch targets do not have sufficient size or spacing.,div.mapa-list > ul > li > a,"<a href=""https://online.maceio.al.gov.br/n/iptu2022/"" class="""" target=""_blank"" rel=""noopener"" data-base-font=""14"" style=""font-size: 14px;"">",a,moderado
https://maceio.al.gov.br,target-size,Touch targets do not have sufficient size or spacing.,div.mapa-list > ul > li > a,"<a href=""/imprensa"" class="""" data-base-font=""14"" style=""font-size: 14px;"">",a,moderado
https://maceio.al.gov.br,target-size,Touch targets do not have sufficient size or spacing.,div.mapa-list > ul > li > a,"<a href=""http://www.ouvidoria.maceio.al.gov.br/faces/pages/principal.xhtml"" class="""" target=""_blank"" rel=""noopener"" data-base-font=""14"" style=""font-size: 14px;"">",a,moderado
https://maceio.al.gov.br,target-size,Touch targets do not have sufficient size or spacing.,div.mapa-list > ul > li > a,"<a href=""http://www.servicos.maceio.al.gov.br/faces/pages/index.xhtml"" class="""" target=""_blank"" rel=""noopener"" data-base-font=""14"" style=""font-size: 14px;"">",a,moderado
https://maceio.al.gov.br,target-size,Touch targets do not have sufficient size or spacing.,div.mapa-list > ul > li > a,"<a href=""https://maceio.al.gov.br/disques-da-prefeitura"" class="""" data-base-font=""14"" style=""font-size: 14px;"">",a,moderado
https://maceio.al.gov.br,target-size,Touch targets do not have sufficient size or spacing.,div.mapa-list > ul > li > a,"<a href=""https://maceio.al.gov.br/redes-sociais"" class="""" data-base-font=""14"" style=""font-size: 14px;"">",a,moderado
https://maceio.al.gov.br,target-size,Touch targets do not have sufficient size or spacing.,div.mapa-list > ul > li > a,"<a href=""https://leismunicipais.com.br/prefeitura/al/maceio"" class="""" target=""_blank"" rel=""noopener"" data-base-font=""14"" style=""font-size: 14px;"">",a,moderado
https://maceio.al.gov.br,target-size,Touch targets do not have sufficient size or spacing.,div.mapa-list > ul > li > a,"<a href=""https://www.transparencia.maceio.al.gov.br/transparencia/pages/homepage.fa…"" class="""" target=""_blank"" rel=""noopener"" data-base-font=""14"" style=""font-size: 14px;"">",a,moderado
https://maceio.al.gov.br,target-size,Touch targets do not have sufficient size or spacing.,div.mapa-list > ul > li > a,"<a href=""http://www.servidor.maceio.al.gov.br"" class="""" target=""_blank"" rel=""noopener"" data-base-font=""14"" style=""font-size: 14px;"">",a,moderado
https://maceio.al.gov.br,target-size,Touch targets do not have sufficient size or spacing.,div.mapa-list > ul > li > a,"<a href=""http://www.servidor.maceio.al.gov.br/SIGRHNovoPortal/login2.html?e66c1c44-…"" class="""" target=""_blank"" rel=""noopener"" data-base-font=""14"" style=""font-size: 14px;"">",a,moderado
https://maceio.al.gov.br,target-size,Touch targets do not have sufficient size or spacing.,div.mapa-list > ul > li > a,"<a href=""http://www3.siimm.maceio.al.gov.br/consultaprocesso/pages/localizarprocess…"" class="""" target=""_blank"" rel=""noopener"" data-base-font=""14"" style=""font-size: 14px;"">",a,moderado
https://maceio.al.gov.br,target-size,Touch targets do not have sufficient size or spacing.,div.mapa-list > ul > li > a,"<a href=""http://correio.maceio.al.gov.br/"" class="""" target=""_blank"" rel=""noopener"" data-base-font=""14"" style=""font-size: 14px;"">",a,moderado
https://maceio.al.gov.br,target-size,Touch targets do not have sufficient size or spacing.,div.mapa-list > ul > li > a,"<a href=""https://app.servidor.maceio.al.gov.br/#/login"" class="""" target=""_blank"" rel=""noopener"" data-base-font=""14"" style=""font-size: 14px;"">",a,moderado
https://maceio.al.gov.br,target-size,Touch targets do not have sufficient size or spacing.,div.mapa-list > ul > li > a,"<a href=""https://www.online.maceio.al.gov.br/1/servicos/65/"" class="""" target=""_blank"" rel=""noopener"" data-base-font=""14"" style=""font-size: 14px;"">",a,moderado
https://maceio.al.gov.br,target-size,Touch targets do not have sufficient size or spacing.,div.mapa-list > ul > li > a,"<a href=""/noticias"" class="""" data-base-font=""14"" style=""font-size: 14px;"">",a,moderado
https://maceio.al.gov.br,target-size,Touch targets do not have sufficient size or spacing.,div.mapa-list > ul > li > a,"<a href=""https://maceioemassa.com.br/"" class="""" target=""_blank"" rel=""noopener"" data-base-font=""14"" style=""font-size: 14px;"">",a,moderado
https://maceio.al.gov.br,target-size,Touch targets do not have sufficient size or spacing.,div.mapa-list > ul > li > a,"<a href=""https://maceio.al.gov.br/especiais/massayo-sol-mar-forro"" class="""" data-base-font=""14"" style=""font-size: 14px;"">",a,moderado
https://maceio.al.gov.br,target-size,Touch targets do not have sufficient size or spacing.,div.mapa-list > ul > li > a,"<a href=""https://maceio.al.gov.br/especiais/festival-verao-massayo"" class="""" data-base-font=""14"" style=""font-size: 14px;"">",a,moderado
https://maceio.al.gov.br,target-size,Touch targets do not have sufficient size or spacing.,div.mapa-list > ul > li > a,"<a href=""https://maceio.al.gov.br/secretarias-e-orgaos/secom"" class="""" data-base-font=""14"" style=""font-size: 14px;"">",a,moderado
https://maceio.al.gov.br,target-size,Touch targets do not have sufficient size or spacing.,div.mapa-list > ul > li > a,"<a href=""/galerias"" class="""" data-base-font=""14"" style=""font-size: 14px;"">",a,moderado
https://maceio.al.gov.br,target-size,Touch targets do not have sufficient size or spacing.,div.mapa-list > ul > li > a,"<a href=""https://maceio.al.gov.br/p/secom/assessores"" class="""" data-base-font=""14"" style=""font-size: 14px;"">",a,moderado
https://maceio.al.gov.br,target-size,Touch targets do not have sufficient size or spacing.,div.mapa-list > ul > li > a,"<a href=""/radio"" class="""" data-base-font=""14"" style=""font-size: 14px;"">",a,moderado
https://maceio.al.gov.br,target-size,Touch targets do not have sufficient size or spacing.,div.mapa-list > ul > li > a,"<a href=""/downloads"" class="""" data-base-font=""14"" style=""font-size: 14px;"">",a,moderado
https://maceio.al.gov.br,target-size,Touch targets do not have sufficient size or spacing.,div.mapa-list > ul > li > a,"<a href=""/videos"" class="""" data-base-font=""14"" style=""font-size: 14px;"">",a,moderado
https://maceio.al.gov.br,target-size,Touch targets do not have sufficient size or spacing.,div.mapa-list > ul > li > a,"<a href=""https://drive.google.com/drive/folders/1FZU3Uag6515mls3mUXM6GmfHDFicIwaA"" class="""" target=""_blank"" rel=""noopener"" data-base-font=""14"" style=""font-size: 14px;"">",a,moderado
https://maceio.al.gov.br,target-size,Touch targets do not have sufficient size or spacing.,div.mapa-list > ul > li > a,"<a href=""https://maceio.al.gov.br/secretarias-e-orgaos/semge"" class="""" data-base-font=""14"" style=""font-size: 14px;"">",a,moderado
https://maceio.al.gov.br,target-size,Touch targets do not have sufficient size or spacing.,div.mapa-list > ul > li > a,"<a href=""https://maceio.al.gov.br/secretarias-e-orgaos/semdes"" class="""" data-base-font=""14"" style=""font-size: 14px;"">",a,moderado
https://maceio.al.gov.br,target-size,Touch targets do not have sufficient size or spacing.,div.mapa-list > ul > li > a,"<a href=""https://maceio.al.gov.br/secretarias-e-orgaos/cgm"" class="""" data-base-font=""14"" style=""font-size: 14px;"">",a,moderado
https://maceio.al.gov.br,target-size,Touch targets do not have sufficient size or spacing.,div.mapa-list > ul > li > a,"<a href=""https://maceio.al.gov.br/secretarias-e-orgaos/fmac"" class="""" data-base-font=""14"" style=""font-size: 14px;"">",a,moderado
